	S_marcescens_SER00094	S_liquefaciens_FDAARGOS_125	S_marcescens_WVU-002	S_marcescens_UMH2	S_marcescens_AR_0124	S_marcescens_AR_0027	S_ficaria_NCTC12148	S_marcescens_WVU-003	S_marcescens_UMH3	S_marcescens_4201	S_marcescens_E28	S_marcescens_AR_0099	S_marcescens_AR_0130	S_marcescens_CAV1761	S_marcescens_U36365	S_marcescens_N10A28	S_marcescens_3024	S_marcescens_AR_0131	S_marcescens_WVU-001	S_liquefaciens_ATCC_27592	S_marcescens_UMH1	S_marcescens_C110	S_liquefaciens_S1	S_marcescens_AS-1	S_marcescens_1140	S_marcescens_N4-5	S_marcescens_ATCC_274	S_marcescens_UMH11	S_marcescens_UMH6	S_marcescens_SGAir0764	S_marcescens_WVU-006	S_marcescens_95	S_marcescens_WVU-010	S_marcescens_FDAARGOS_65	S_marcescens_SM39	S_marcescens_UMH10	S_marcescens_CAV1492	S_marcescens_WW4	S_marcescens_UMH7	S_marcescens_WVU-007	S_proteamaculans_336X	S_marcescens_B3R3	S_marcescens_BP2	S_marcescens_AR_0121	S_liquefaciens_HUMV-21	S_marcescens_AR_0091	S_marcescens_WVU-008	S_proteamaculans_568	S_marcescens_332	S_marcescens_WVU-004	S_marcescens_UMH8	S_liquefaciens_FG3	S_quinivorans_NCTC13188	S_marcescens_2838	S_quinivorans_PKL	S_marcescens_1602	S_marcescens_ATCC_13880	S_marcescens_AR_0122	S_marcescens_UMH5	S_marcescens_UMH12	S_marcescens_BWH-35	S_marcescens_WVU-009	S_marcescens_WVU-005	S_marcescens_SmUNAM836	S_marcescens_UMH9	S_marcescens_BWH-23	S_marcescens_Db11	S_marcescens_RSC-14	S_marcescens_SMB2099	S_marcescens_AR_0123
S_marcescens_UMH8	0.9592494540229884	0.8377786556415043	0.9520959726090993	0.95251153065929	0.9545301409731697	0.9546503441860464	0.8802423456790124	0.9596685973050585	0.9543491008922443	0.9530780633233188	0.9512057880826525	0.9545440607296624	0.952248198156682	0.9512860701588054	0.9691776822512742	0.9515382509767869	0.9541801942196533	0.9546687505699956	0.9596686436933952	0.8372757749127048	0.9598035372340425	0.9541812670520231	0.837159820200952	0.9886444861407249	0.9541808903792786	0.9883860791057609	0.9943045850796312	0.9594161894273129	0.9523346036866359	0.9888880633426065	0.9527200091911765	0.951692083939835	0.9519247529575505	0.9544490993500465	0.9541415678064665	0.9594159669603524	0.9512847689025836	0.9681869960035525	0.9529649299655568	0.9519193528183716	0.8370607592542557	0.9691605720620841	0.9686092554841568	0.9546785864113088	0.8377690689013036	0.9542219607843138	0.9514311838790933	0.8380029660786974	0.9494301999529523	0.952089373259053	1.0	0.8375345502785885	0.8370824406508401	0.9541792323699422	0.8374387153245354	0.9545660650069155	0.993019811440678	0.9546717354618016	0.9520701701149424	0.9596289851210306	0.951625389657684	0.947631800308404	0.9591673290408526	0.9546078235967927	0.9545096849850541	0.959892992248062	0.9598391283077607	0.9528652783552783	0.9547488886358462	0.9546711354309164
S_liquefaciens_FG3	0.8363157687183587	0.9845180161085204	0.8375253582887698	0.8374859085992428	0.8378102531308287	0.835820292123109	0.8510799682707563	0.8350985941223193	0.8385932684617435	0.8359971560358461	0.8381073475609756	0.8377554000535189	0.8366519305856832	0.8364281966337164	0.8368345340117838	0.8374087212413055	0.8370496775912604	0.8378245212479829	0.8350991104050834	0.9845530202617139	0.8361410205169197	0.8370916124733476	0.9843386938349008	0.8371152470969484	0.8370926918976547	0.8370906420545747	0.8371895677852349	0.8358220371845948	0.8367786244658121	0.8373112530446549	0.8369077661290324	0.8382174917672888	0.8380935025245814	0.8376926122010214	0.8374604415306394	0.8358215564409031	0.8364171546887523	0.8364989532710281	0.8368346839850027	0.8380931650279032	0.8783902183198861	0.8366148183760683	0.8364610747539238	0.8378142253899946	0.9848756598610818	0.8364797471386745	0.8375279035300457	0.8799950284765069	0.8377457212449255	0.8375277941176471	0.8368338303547614	1.0	0.8799084692179702	0.8371104665422553	0.8799675738095237	0.8378891064740502	0.8368119176626826	0.8378238811188812	0.8374786236559141	0.8358361752249869	0.8382821065641308	0.8328313726372638	0.8355249906840564	0.8393504033746375	0.838218408845739	0.8362903793748331	0.8361955122732124	0.8368156865912764	0.83776993304767	0.8378135556750941
S_quinivorans_NCTC13188	0.8367623085163365	0.8802325520210476	0.837220322493225	0.8372548933843629	0.8365699356913184	0.8374598172534263	0.850803914507772	0.8364399269282814	0.8366981679184551	0.8366724918566776	0.8374073616184322	0.8365283063015154	0.8357395107366132	0.8372894950331126	0.8366771831364125	0.8376762159214832	0.837174392422192	0.8372992841880342	0.8364237807848445	0.879768026188167	0.8365075964391693	0.8371797131258457	0.8796396431137724	0.8361711108129863	0.8372046128857606	0.8363300402036988	0.8366211710985765	0.8366565950013437	0.836776522807976	0.8369013539703903	0.836410162469537	0.838600813855252	0.8368755108108108	0.8372931283856988	0.8371972565416779	0.8366563773179253	0.8372897185430463	0.8363340898090885	0.836237284822156	0.8368763027027026	0.9559264547677262	0.8370541534320323	0.836882710280374	0.8372840400534046	0.8798821361783745	0.8370707003475006	0.8360832349785408	0.9873652859797648	0.8376839791151415	0.8372195691056911	0.8367296146641691	0.8796921465844402	1.0	0.8371801217861976	0.9875496236116824	0.8371845557350567	0.836880875813449	0.8372877056623932	0.8368625181402851	0.8366636363636363	0.8386745587820693	0.831341519386835	0.8364959000537345	0.8373888362652232	0.8373410496492174	0.8365574952664322	0.8365229042725797	0.8367697847997821	0.8362619633368757	0.8372820507343126
S_marcescens_2838	0.9524589666283083	0.8380246418955305	0.9627800113147771	0.9454413220105577	0.985285897160069	0.9865945867237688	0.8804836502100841	0.9524436934673366	0.9844892542083956	0.9457586880400182	0.9598139299883313	0.9852330354457572	0.9438244548651818	0.9600550881670534	0.9528205006890216	0.9622698986942818	0.9999823149368997	0.9856882597402599	0.9524205023978077	0.8377279456521738	0.952450412087912	0.9999898851007722	0.8376976937466595	0.9542519049836982	0.9999891861341372	0.9546423953216373	0.9543374055944057	0.9525489104171417	0.9444301375932836	0.9546648914312398	0.9454873935926774	0.9597838395620091	0.9625893081618812	0.9974780633110499	0.9869657228528592	0.9525486870298611	0.9600462737819027	0.9526836112390605	0.9459188477460901	0.9625899751300024	0.836571596752368	0.9529396859238881	0.9531927932960895	0.985697461038961	0.8382019644779333	0.9858641837837838	0.9617416350658041	0.8377681101511878	0.9575838072965388	0.9627791808101381	0.9541126853568119	0.8374950252996005	0.8369534454912517	1.0	0.8375794187941337	0.986375436893204	0.9537865949074075	0.9856964696969697	0.9622436201847262	0.9529474427655678	0.9599340676351513	0.9408557401696221	0.9509763646684831	0.9856721129482501	0.9861645057322084	0.9527081155433288	0.9528358605614359	0.9463173114829246	0.9864032476786873	0.9856918250703616
S_quinivorans_PKL	0.8365011709286674	0.880273367346939	0.8369773281207873	0.8375268345719792	0.8377884688090739	0.8381211990278152	0.8512626597938144	0.8366306295595785	0.8374437473002159	0.8371048620595467	0.8376492784667419	0.8377991122504048	0.836843842567197	0.8372020848251173	0.837672590083988	0.8373506238133984	0.8377258238482385	0.8377265739740821	0.8366288570656579	0.879725859243191	0.836594003237119	0.8376743836358711	0.8800463108659152	0.8366539472976606	0.8376754375507991	0.8363883222192585	0.8366580380085652	0.8364537610976595	0.8372504614117002	0.8367883991404782	0.837713101369863	0.8385783272523155	0.8369376145552561	0.8377982383279046	0.8383933833151581	0.8364535351089587	0.8372019884329386	0.8372635735573014	0.8372479195182043	0.8369386657681941	0.9564220648577102	0.8373219247428263	0.8373655116841258	0.8377262024291497	0.8803459678965022	0.8378939399675501	0.8370020888290713	0.9885961508183136	0.8379378190319032	0.8369785009436506	0.8369117126775664	0.8803824316615164	0.9884060818593171	0.8376889051490516	1.0	0.8376778324324324	0.8371818009221589	0.8377230183585315	0.8372484742100998	0.8363819201725997	0.8386514442259062	0.8339554683894785	0.8361430673854447	0.8378374457111835	0.8377760968352718	0.8365524007561439	0.8365113517166802	0.8374135898138007	0.8374145780873292	0.837725354925776
S_marcescens_1602	0.9527283490241102	0.8385868529014845	0.9636019420745398	0.9454354849113108	0.9919172757406257	0.9878626746421705	0.8805734099920697	0.9531078499542543	0.9922565583881578	0.9456690629274966	0.9609524155046089	0.9920443414229414	0.943721929620135	0.9611660635068878	0.9533785103448276	0.9631470177807788	0.9869194336359708	0.9920482613189993	0.9531042909423605	0.8380740511147363	0.9532971818802642	0.98691985948984	0.8383642106681035	0.954522617728532	0.9869193428447903	0.9546935960477941	0.9550680454440066	0.9530783628922237	0.9443178483938064	0.9546726878745966	0.9455739814814814	0.9609585471110046	0.9635930220026943	0.9871288576373864	0.987786110151188	0.953078142337426	0.9611757146193368	0.9528567780872796	0.9457060934968757	0.9635869600359227	0.8372893445743813	0.9530192893284268	0.9531641569632044	0.9920526953286483	0.838911654948621	0.9909121645201496	0.9626452881812065	0.8383607954235903	0.9600026483151402	0.9635920408621464	0.9550201689032854	0.838977973698336	0.8373494122404961	0.9869149005620407	0.8378899782549606	1.0	0.9547335654401491	0.9920512962580113	0.9636450562050359	0.9534061146496815	0.9609700719597025	0.9415653761755486	0.9531584434285715	0.991179639056958	0.9913129356652093	0.9536311666284668	0.9530980673431735	0.9458418179723502	0.9902212515802781	0.9920490140553948
S_marcescens_ATCC_13880	0.958520389267649	0.837642715355805	0.9517210655547834	0.9514836423992672	0.954116388121547	0.9549428102444704	0.8795638463555324	0.95858671160221	0.9540594407210539	0.9520249221967965	0.950525706079464	0.9541243879429361	0.9513669234296194	0.9504477449822905	0.9687699867344682	0.9515918266110339	0.9541198610789534	0.9542070918719778	0.9585700132596685	0.8368277485222997	0.9590158257390532	0.9541204468626998	0.8371188805770772	0.986892616762636	0.9541197893030795	0.9872437348353553	0.992838215339233	0.9586953565140844	0.9518033841533842	0.9877115059331176	0.9519012753359145	0.9506530991337827	0.9514348449791764	0.9541278478664194	0.9538098976982097	0.9586951342429577	0.9504402691853602	0.9681584977139126	0.9521582110830076	0.9514292688570106	0.8363610049019607	0.9685097726771134	0.9677686222124089	0.9541695417913885	0.8373289086563993	0.9537531509997702	0.9514164502065167	0.838056611367963	0.9493121982962613	0.9517024229789205	0.9926289531447868	0.8378915394841798	0.8371242783644735	0.9541691429233266	0.8377994532531438	0.9541507847222223	1.0	0.9542135413308773	0.9517182897153353	0.9587957514450868	0.9506808830606351	0.9464767125908917	0.958383298533985	0.9540655401019934	0.9543194941995361	0.9589906148082855	0.9592714390243903	0.9518051358195213	0.9542203937728938	0.9542071770665439
S_marcescens_AR_0122	0.9520793801652893	0.8384355842757135	0.9631538719101124	0.9445663302540416	0.9938073139158577	0.9876826233376232	0.8809083487206542	0.9528663012130923	0.9915725550298292	0.944809906006419	0.9612316686390533	0.9942266760961811	0.9434204725854552	0.9612573155929037	0.9525722562097515	0.963375278466742	0.986130039070979	0.99998375	0.9528669100480659	0.8382743370541792	0.9530082708142726	0.9861304775341871	0.8380945295698925	0.953775897142857	0.9861285019539732	0.9544869444444446	0.9541636192228099	0.9525899427524617	0.9440483488372092	0.9544363023469857	0.9443349736178023	0.961134743713733	0.9626850964558097	0.9862875585937501	0.9867446948458056	0.952590167162812	0.9612603594771241	0.9522758044382803	0.9446321177282134	0.9626864176760879	0.8375352920305676	0.9528817330264673	0.9533869089642361	0.9999978615354097	0.8386019892473118	0.9906657298072981	0.9612634443704198	0.838288230016313	0.9586883613943562	0.9631515101123596	0.9539013722361522	0.8381862339055793	0.8374902131060202	0.9861300151942696	0.8380179972862958	0.9919104424229894	0.9538027323034355	1.0	0.962116077557388	0.9532957451701931	0.9611964263247036	0.9400913947163946	0.9523265664448015	0.9904760263653485	0.9910950052007489	0.9530177537058154	0.9526188552965613	0.9447886400369429	0.9886657378074197	0.9999833611111112
S_marcescens_UMH5	0.951506086659065	0.838360145044319	0.9886622536108752	0.9457066688844533	0.9631400336473757	0.9625479932203389	0.8792319484911549	0.9520655934141322	0.9630924691634896	0.9450677017114916	0.9791817831767132	0.9619888150609082	0.9430284670027499	0.9793950889840054	0.9496092334017796	0.9893234375000001	0.9623689036470059	0.9630368970917226	0.9520640246970044	0.8381696659424226	0.9518420991585173	0.9623697838811347	0.838056491133799	0.9516497427578215	0.962379605944607	0.9518200998606595	0.9521303918386274	0.9521143797925125	0.9430546001382807	0.951689741697417	0.9446221814109742	0.9785464914739548	0.9883633665676709	0.9624434467222348	0.9621492254969158	0.9521141610284168	0.9793969430051814	0.949206999103541	0.9445089579113213	0.9883577153160797	0.8363644261409666	0.9488424273812206	0.9500060930020515	0.9630439342428986	0.8385525636899973	0.9624243035435703	0.9867966349608963	0.8377598260636875	0.973806786367795	0.9886562935429057	0.9522944047069681	0.8382611287288364	0.8367526091644204	0.9623704119765872	0.8374636028214869	0.9635314047350619	0.9518477700990555	0.9630396174496645	1.0	0.9518106492912667	0.9785510604998833	0.9398487737281701	0.950557505107832	0.9632429068716094	0.9634973331825378	0.9519004141069397	0.9520567536630037	0.9447347994592158	0.9630276741041246	0.9630408478747203
S_marcescens_UMH12	0.9908393633671743	0.8364360074726447	0.9517175730593607	0.9525017231959936	0.952875929590428	0.9534544888991675	0.8761990637966806	0.9903274325736986	0.9524753380539059	0.9532201753586883	0.9508402321685017	0.9531227504595589	0.952946177912678	0.9503877780384796	0.9539483615436696	0.9515898061836641	0.9531811302946593	0.9529570252873564	0.9903259983274098	0.835634455764075	0.9913622731110173	0.953182541436464	0.8354225212089078	0.958358970886933	0.9531887059636198	0.9581085576274996	0.9586674239395958	0.9914083682008368	0.9531825156794425	0.9587116282746161	0.9528866421849896	0.9504476024934068	0.95172750456621	0.9533318470750806	0.9529732956381262	0.9914079581589959	0.9503902558084957	0.9535435960926851	0.9527464612235614	0.9517343926940639	0.8348196833914676	0.9536508240887481	0.9538575804988662	0.9529683934727649	0.8362381975505856	0.9527039789135917	0.9518625165110453	0.8362436775411163	0.9498061640274168	0.9517262123287671	0.9595707033162697	0.8365052286018075	0.8364734384343571	0.9531802808471456	0.8365383410263373	0.9530360309865573	0.9588452232142858	0.9529571080459771	0.952038344795965	1.0	0.9504463956834532	0.9493294065510597	0.9996424144828966	0.9529143129595589	0.9528468120266238	0.9909288568398728	0.9909477148891236	0.9532956287015946	0.9527780027675276	0.9529668122270742
S_marcescens_BWH-35	0.9519227590361444	0.8393460924018925	0.9787325622527344	0.9465727303182581	0.9620732144590005	0.9618981601157464	0.8811319072305593	0.951381799761621	0.9617524564375605	0.946703232250301	0.9907267015478526	0.9619567712132263	0.9452680889861416	0.9907174046452164	0.9509374050632912	0.9793956092436976	0.9612060860163384	0.9620622907061394	0.9513815899880811	0.839258394263217	0.9515379161676647	0.9612068356559347	0.8390753972222225	0.9518828480703467	0.9612066602594906	0.9517559257449927	0.9520375763498657	0.9516585587954112	0.945909718275945	0.9517466064453126	0.9472990465846006	0.99969435212086	0.9787023760763323	0.9616197858002408	0.9608637792803671	0.9516587954110898	0.9907086922257722	0.9508153752097819	0.9471939811229428	0.9786962694903422	0.8377972608941708	0.9504823465442241	0.9507958581730768	0.9620165672003882	0.8395417847183493	0.9621734045134678	0.9786629411764706	0.8388376066685506	0.9735744365192582	0.9787221549918549	0.9524067457212714	0.8396386519337016	0.8391785620915033	0.9612276358826359	0.8393964509692132	0.9619718337762744	0.9513381017848529	0.9620698592916059	0.9791662713450293	0.9515529190751445	1.0	0.9421331035872632	0.9510448711774621	0.9621765638659544	0.962270860058309	0.9516768631679847	0.9518554490729593	0.9472349505666747	0.9616642874454678	0.9620651091703057
S_marcescens_WVU-009	0.950845676100629	0.8344166666666668	0.9439489414141414	0.9897438295577129	0.9441445660989457	0.9443664580777096	0.8754473476035366	0.9517081481481482	0.943802885471469	0.9893329821363471	0.9426622138680034	0.9439322546634226	0.9853376349809885	0.9425365511618428	0.9499607719714964	0.9446982827476039	0.943773068	0.9437942914979758	0.9517069892473119	0.833411875	0.9519157546794108	0.943772868	0.8333244683840749	0.9508208339984039	0.943771672	0.9504119095680258	0.9507319347133758	0.9522354344391785	0.9864552822273075	0.9511644774919614	0.9906843263419837	0.9436620938928126	0.943376449012495	0.9439323083067093	0.9441254163298304	0.9522354739336493	0.9425581899714633	0.9503557086145296	0.9899705060065528	0.9433772390165256	0.8336467087992222	0.9504123009554141	0.9511959309249702	0.9438603360323887	0.8341871153846152	0.9441294462409054	0.9435160462382445	0.8335748520992365	0.9422688088296542	0.9439453777777778	0.9509126963141026	0.8340449411764705	0.8327294349477684	0.943772064	0.8339680240384617	0.944486022913257	0.9497577308917197	0.9438024696356275	0.9433789937106919	0.9521138979673175	0.943646349667774	1.0	0.9511370529669455	0.9444128349673203	0.9447245000000001	0.9519496967278531	0.9512688097133759	0.9892919173613627	0.9438138665594856	0.9438503684210526
S_marcescens_WVU-005	0.9891960676268003	0.8367096316070476	0.951619118852459	0.9509141574554478	0.9528400482536765	0.951533431641518	0.8757993020272005	0.989832306088407	0.9524675575301892	0.9520689669234255	0.9508348096144694	0.9526866469786461	0.9525788331008833	0.9503844395038616	0.9540589640449438	0.9517389609789886	0.9514018262653899	0.9527236714089032	0.9898310779816514	0.8363341832884096	0.9911436879881782	0.9514031509347927	0.8357122496025438	0.9580511121136926	0.9514034101277372	0.9582674909665763	0.958274932507192	0.9901722924901186	0.9532294717244589	0.957701897286387	0.9517685411925354	0.9498400310484832	0.9514231360946745	0.952882674177972	0.9528718410718411	0.9901714603702932	0.950383769302761	0.9531191165114694	0.9524443292405639	0.9514207077833412	0.8349568885906039	0.9528318776607663	0.9538059772985245	0.9527282702454691	0.836137273452033	0.9521782224247949	0.9514156869881711	0.8379615834218916	0.9487284212984587	0.9516203255919854	0.9590881830297644	0.8367157691282325	0.8367187267833108	0.9513994161915621	0.8365801738657974	0.9531126755088041	0.9586039906521256	0.9527253327214318	0.9511250306748467	0.9996202662129704	0.9500226866028709	0.9481182404917403	1.0	0.9530331258644538	0.9528794975911907	0.9906093810936837	0.9905200739176347	0.9528408926940639	0.9526578959484345	0.9527256802018811
S_marcescens_SmUNAM836	0.9529535597952535	0.838534799131379	0.9633793688989783	0.9454313403019744	0.9909940104821803	0.9868764509846354	0.8809679968287527	0.9528187781350482	0.9906516080715624	0.9449373287671233	0.9602341340648854	0.9910251091978161	0.9438775517403575	0.9599716408086506	0.9535454435950891	0.963227198373249	0.9862312370242216	0.9908551144717497	0.9528192282958199	0.8378357551799347	0.9531095215090867	0.986231232698962	0.8378968271040601	0.9547207162726008	0.9862284360804673	0.9548940388170055	0.9552226325624854	0.953276111747195	0.944363947858473	0.9546786453259105	0.9455358691588783	0.9607900532558702	0.9633072430224643	0.9865420890041046	0.9873283836858007	0.9532744286695671	0.959966169212691	0.9533949343339587	0.9458641651162791	0.9633053755389154	0.8364366894104803	0.9534530166051661	0.9535780117233295	0.9908582146607856	0.838831132229161	0.9906216248704663	0.9622998646820027	0.8385466051762114	0.9597619233532935	0.9633782133938706	0.9550141451016636	0.839245293960449	0.8375258719346048	0.9862267337226908	0.8380253611645152	0.9911106939799332	0.9547837535145267	0.9908581344537813	0.9634149909214708	0.9535036877306274	0.9608521438953489	0.9409604313415117	0.95326968952734	1.0	0.9908347405857741	0.9535656316520129	0.9533007719135086	0.9460621047729919	0.9895252005119454	0.990856987394958
S_marcescens_UMH9	0.9525908041474653	0.8385612086137282	0.9630958930987821	0.9452647951862995	0.9911208390589217	0.9883181731807384	0.8803811715039578	0.9526939670178654	0.9911905106913018	0.9454312491357456	0.9610011325703386	0.9913257422852376	0.9436889731621936	0.9612449683321604	0.9536116390804599	0.9633842259887007	0.9865919076522869	0.991133550935551	0.9526939807604216	0.83837313603041	0.9529826165447897	0.9865923303706916	0.8384509353099731	0.954576004159926	0.9865921656189032	0.9546764260929911	0.9550310162412994	0.9528482821387941	0.9440729825783971	0.9543381608133086	0.9454173970384081	0.9609884503982622	0.963088151071026	0.9867124436253254	0.9883537076455255	0.9528480591581342	0.9612431191369606	0.953347410004675	0.9454900555812877	0.9630821375422772	0.8371603748290014	0.9533718711162256	0.9534323836126629	0.9910717609147609	0.8389635273511183	0.9909450531803963	0.9624554943820225	0.8385856740497677	0.9599325863300787	0.963087846188543	0.9550320660966027	0.8389325309973047	0.8375580368763559	0.9865898764361588	0.8381716835200874	0.9910549864724246	0.9547498346144889	0.9911369099604908	0.9632579372602122	0.9532866222732491	0.9610750398647016	0.9415626632572778	0.9529060302891235	0.9908136166214242	1.0	0.9530299450045832	0.9530053933102653	0.9456168748554246	0.989313200929643	0.9911333721413722
S_marcescens_BWH-23	0.9903031706281834	0.8366860128445276	0.9519565039908782	0.9531769781357884	0.9534980792124543	0.9536599145496537	0.8770312115685254	0.9901436342445433	0.9530782485098578	0.9536444130484724	0.9512048944246739	0.953623905393053	0.9538619136089177	0.9509745109455053	0.9544517118950703	0.9518737046394121	0.9531648354430381	0.9533898603799495	0.9901438186056369	0.8365370181130035	0.9916374400504839	0.9531197422917624	0.8363327374899652	0.9589854394245897	0.9531242485615651	0.9590586629213483	0.9600943582887701	0.9913455443675266	0.9541780989036625	0.9591876449438201	0.9530906444188724	0.9510328714048015	0.9519056133150936	0.9533200392609701	0.9534135343228199	0.9913457499475561	0.950981562645552	0.9539788277890926	0.9534521143250689	0.9519114591883264	0.8357969804134929	0.954210279481936	0.95438902455508	0.9533958215102976	0.8367658815648445	0.9534952430077946	0.951922963723477	0.836826754026754	0.9500937041392286	0.9519632542759406	0.9602718464961068	0.8367509962406016	0.8368133650966513	0.9531311034164359	0.8370758310552215	0.9533240390355913	0.9595828337028826	0.9533976727688787	0.9519113337893296	0.9910441979232889	0.9510902306777643	0.949253437741686	0.9907197201017813	0.9532630119650253	0.9532073115808823	1.0	0.9907603471634208	0.9538264338404795	0.9531275312066574	0.9533942687113757
S_marcescens_Db11	0.9915756581125829	0.836281605528974	0.9518659611872146	0.9525166742648736	0.9527149665049666	0.9539113356321839	0.8753939974226803	0.9899259768177028	0.9527379903203504	0.95287738952164	0.9505380435812412	0.9527024907749079	0.9522456590752243	0.9501348563419761	0.9548443119677275	0.9516420988784622	0.9528436317489619	0.9526286969557196	0.9899247597977244	0.8358017584179583	0.9908570111790762	0.9528441255191509	0.8359243602649007	0.9581921273743018	0.9528452561144438	0.9584246331613193	0.9593653229744727	0.9905198738965953	0.9532314542107686	0.9584051416462191	0.9524768870082343	0.950181334604385	0.9518695525114157	0.9530406219653179	0.9532218874478926	0.9905196658259773	0.9501248913805185	0.9539236650157586	0.9526819749715586	0.9518679406392694	0.8355920741944217	0.9545593187402278	0.9548830879071842	0.9526311508302584	0.836274895142023	0.9525954925028834	0.9516196052631579	0.8365011761517616	0.9496958870588235	0.9518692876712329	0.9594816655577735	0.8359229400848358	0.8361820685930327	0.9528415643747116	0.8366516558089033	0.9527358446646693	0.9589682217804285	0.9526307933579337	0.9518559315068492	0.9905186406743941	0.9501596306885871	0.9474802257077276	0.9902254777473107	0.9528166026382782	0.9527265851407475	0.9902914074699304	1.0	0.9528616087252897	0.9526951049112289	0.9526320438292966
S_marcescens_RSC-14	0.9529585031847132	0.838056576723903	0.9447353127833182	0.990018130937629	0.9449113469104373	0.9456480239245457	0.8775673534822603	0.9526657256778309	0.9449122744014733	0.9897741068101843	0.9448150226136633	0.9446885879095523	0.9854573392896057	0.9447942860481421	0.9515360911758068	0.9455442572011794	0.9456979550664832	0.9446914394816014	0.9526652791068579	0.8374794488620785	0.9527790751708427	0.945695836772123	0.8374285323585161	0.9524249102623102	0.9457113804173355	0.9518815734265735	0.9523162756395483	0.9529154098360655	0.9855180303030302	0.9525615909090908	0.9905064263645725	0.9458052409494125	0.9446338581785229	0.9455217006179903	0.9457154621072088	0.9529154052823315	0.9447872313084112	0.9522545711035266	0.9903154469681184	0.9446340779338469	0.8366953995023501	0.9518312063134161	0.952698835039818	0.9446477950023138	0.8378140563991323	0.9450729894301471	0.944786658449126	0.837566394838001	0.9439651287605295	0.9447342679057117	0.9521964730290456	0.8376754814212096	0.8368880224904005	0.9457237064220185	0.837246635359116	0.9452183091453583	0.9516884206896552	0.9446957843590932	0.9446967791273053	0.9528309531392174	0.9458116958503238	0.9860768732492998	0.9523879694621696	0.9452891160858529	0.9450942695330558	0.9529678317671326	0.9527899384545248	1.0	0.9452167145172493	0.9446948843128182
S_marcescens_SMB2099	0.9522557971014493	0.8386198360655738	0.9627926772009029	0.9450162609902824	0.9893177969987496	0.9877387510602205	0.8801549960598897	0.9530669018972696	0.989342970255551	0.9451014551296762	0.9602425301775149	0.9893631432139884	0.9432899953660797	0.9604318341121496	0.9530633691920349	0.9624543771119622	0.986643346303502	0.9895206819603753	0.9530667237390097	0.8382640852334422	0.9529688251554942	0.9866442001729355	0.8383378099838968	0.9545191035902127	0.9866416778378378	0.954091294632573	0.9547090334486736	0.9529863544303798	0.9439341870202373	0.954407563044475	0.9450970025421771	0.9603900914340712	0.9625822797107999	0.9867113330447955	0.9878989411764707	0.9529861288837745	0.9604304671805654	0.9528635408921933	0.945907537641881	0.962576249435156	0.8371007786550503	0.9530823790969517	0.952876493626883	0.989524263969975	0.8390290546727712	0.9891671735015772	0.9617049921507065	0.8384433405581143	0.9597656018957345	0.9627827787810384	0.9548409605685465	0.8383666568364612	0.8372302594970572	0.9866384479031561	0.8375814728056006	0.990090658808672	0.9544667143186536	0.9895274791492911	0.9630242831338903	0.9530888719371244	0.9604621984107874	0.9405193737845197	0.9526009273356401	0.9894039646733347	0.9893482650907555	0.9530367646378153	0.9528103590456336	0.9454728505214369	1.0	0.989518392410342
S_marcescens_AR_0123	0.9515662631578948	0.8386197229766431	0.9630102245172879	0.9446434344603983	0.9938782730030333	0.9875857892482331	0.8800287272727273	0.9527220361060329	0.9916462281243567	0.9449004203031696	0.9606215997164461	0.9942576253031529	0.9436770076019351	0.9607357092941997	0.9527513383838384	0.9625823746345852	0.9858214521022974	0.9999990279706409	0.9527222600548447	0.8384006694101508	0.9528158563283923	0.9858218768964023	0.8381063840736728	0.9535707988097962	0.9858220632856524	0.9545178540179601	0.954048340992647	0.9528121588315839	0.9440133846153848	0.9541846805074972	0.9442727644894204	0.960824377258492	0.9625925913472316	0.9861704340277778	0.9863947743876236	0.9528121588315837	0.9607273602050327	0.9520116962843297	0.9447121815249944	0.9625866442501682	0.8366352851296044	0.9529174022988507	0.9533242090592335	0.9999186788335648	0.8387440471672539	0.9906943223293009	0.9610789951305887	0.8375507849550285	0.9590633640226629	0.9630068500224519	0.9541009723807351	0.8383918988368947	0.8369295045527584	0.9858234243606415	0.8373160331702013	0.9917375175837815	0.9535056698895028	0.9999827043650794	0.9624394411044311	0.9530995500459136	0.9608254289156625	0.9393396744186047	0.9522437881219902	0.9903763486084955	0.9909563657166633	0.9528639986329459	0.9527091207015924	0.9450147289156625	0.9886377999999999	1.0
